,Maní sin sal (pelado),"$550,00","$5.500,00"
,Mani con cascara,"$800,00","$8.000,00"
,Mani cervecero,"$800,00","$8.000,00"
,Mix Cervecero ,"$1.500,00","$15.000,00"
,mix salado,"$1.300,00","$13.000,00"
,mix frutos secos del bosque,"$2.400,00","$24.000,00"
,"Mix deportivo (nueces,  de uva, castañas de Caju,ndras)","$2.200,00","$22.000,00"
,mix deportivo con mani ,"$1.900,00","$19.000,00"
,"Mix Seco premiun (endras, avellanas, nueces, castañas de Cajú)","$3.400,00","$34.000,00"
,"Mix tropical (endras, avellanas, nueces, castañas de Cajú,  en cubos, chips de bananitas,  de uva)","$1.800,00","$18.000,00"
,Mix tropical sin ,"$1.150,00","$11.500,00"
,Nuez con cascara,"$1.400,00","$14.000,00"
,Nuez cuartillos,"$1.900,00","$19.000,00"
,Nuez cuartos light,"$2.500,00","$25.000,00"
,Nuez mariposa Extra light,"$2.700,00","$27.000,00"
,Nuez pecan entera,"$3.000,00","$30.000,00"
,Nuez pecan partida,"$2.800,00","$28.000,00"
,Nuez pecan cascara,"$1.500,00","$15.000,00"
,Pistachos con cascara,"$5.400,00","$54.000,00"
,pistachos con cascara con azafran,"$3.900,00",
,Pistachos sin cascara,"$9.900,00","$99.000,00"
15 - GALLETITAS,,$ por unidad ,
,Bizcochitos Integ.  c/ girasol x 180 grs,$1.500,
,"bria galletita de avena, quinoa, pistacho y arándanos ",$6.200,
,boccone,$2.300,
,cookies  crudencio,$3.800,
,cookies cacao crudencio,,
,cookies limon crudencio,,
,cookies coco,,
,crackers puerro,$3.000,
,crackers tomate,,
,crunchis crudencio,$12.600,
,Cachafaz integrales chips y almendras y mani x 225 grs,$3.900,
,cachafaz integrales  pasas y algarroba ,$3.400,
,Cachafaz Organicas x 225 grs,$2.600,
,Chiqui diet - limon - frutilla - coco - algarroba - mmanzana -vainilla - chips  x 190 grs,$1.750,
,Chiqui diet Arandanos 190 grs,,
,Chiqui Diet Caca x 230 grs,,
,Chiqui diet naranja 190 grs,,
,Frutigran Chip de chocolate x 250 grs,$2.800,
,Frutigran con  y lino x 250 grs,$2.000,
,"Frutigran sésamo, amaranto y girasol 250 grs",$2.100,
,Frutigran Tropical x 250 grs,$2.500,
,Frutigran pasas ,$2.100,
,frutigran frutos rojos ,$3.000,
,frutigran do,$1.450,
,Frutigran 175 grs,$1.900,
,Granovita (algarroba - Limon - Coco),$1.500,
,Granix - Cereal- Sesamo - Lino,$1.200,
,grun pepas,$4.400,
,integralia pepas,$3.600,
,integra galletitas 200gr,$4.400,
,integra galletitas 72gr,$2.300,
,integra cookies,$2.000,
,"Limbo ( Algarroba, cacao y coco - ndras, nueces y mani - Chips de chocolate)",$2.400,
,"Limbo datiles, cranberries y avena",$2.400,
,"Limbo limon, jengibre y avena",$3.000,
,oh yeah cracker,$6.700,
,Panacity todos,$2.700,
,"pan rustico multicereal, l, do",$4.350,
,pan rustico 3 harinas - calabaza y curcuma,$4.350,
,pepas rustico,$2.350,
,paticcino waffle,$4.900,
,paticcino vegacookie,$7.500,
,paseo,$1.600,
,panasenio sarraceno crudencio,$3.200,
,salvado x 240 grs,$1.500,
,salvado sin sal x 240 grs,$1.500,
,Salvado -3 x 720 grs en un pack,$4.000,
,Sandwich granagua S/ sal x 200 grs,$1.500,
,Sandwich granagua C sal x 200 grs,$1.500,
,Sandwich granagua C sal x 3,$4.000,
,Sin sal - sandwich - salvado x 500Grs - Solita,$2.600,
,simply keto cookies 100gr,$7.400,
,simply keto tostadas ,$6.500,
,simply keto premezclas,$9.700,
,simply keto budines 250gr,$4.400,
,simply keto budines sin azucar,$4.900,
,simpy keto grisin,$5.400,
,"Smookies, primera galletita 150gr",$6.700,
,"smookies, primera galletita kids 120gr",$2.150,
,"smookies kids, primera galletita 120gr",$2.750,
,"Tostex (avena y pasas - Avena y chips - Avena, arandanos y naranja - Avena y miel)",$1.950,
,winka (naranja y choco - coco - pepas batata - pepas membrillo - muesli - algarroba - limon),$1.750,
16 - GALLETITAS SIN AZUCAR,,$ por unidad,
, dieteticas ceral (naranja -coco - limon- algarroba) x 190 gr,$2.900,
, dieteticas ceral (naranja - coco - limon- algarroba) x 190 gr,$2.900,
, pan rallado,$1.900,
,Diabest,$3.000,
,doña magdalena alfajor choco negro,$1.950,
,Gullon con chips chocolate,$2.300,
,Gullón sin azucar - fibra l x 170 grs,$2.240,
,Gullon oblea sin azucar,$1.200,
,dulri postrecito,$2.150,
,dulri cacao con stevia,$5.500,
,Alfajores Celienergy,$2.000,
,alfajor amadda,$2.100,
,arbanit cubanitos,$1.300,
,arbanit alfajor,$1.800,
,Alfajores Cerro Azul comunes ,$2.000,
,Alfajores Cerro Azul sin azúcar ,$2.000,
,alfajores angiola,$1.600,
,alfajores danteli alfajor tripe,$2.400,
,alfajores danteli choc negro y ,$1.050,
,alfajor dantelli chocolate blanco con dulce de leche,$2.000,
,alfajores danteli dulce de avellanas y cafe,$2.400,
,alfajores danteli con frutilla ,$1.600,
,alfajores danteli harina de alm. y ,$1.600,
,alfajores danteli pasta de avellanas,$2.000,
,alfajores danteli  con frutilla,$1.150,
,alfajor dantelli mini  de maicena ,$1.600,
,dantelli limon,$1.400,
,dantelli horus rellenas,$1.600,
,delicel alfajor maicena,$1.200,
,Alfajor day by day blanco protein ,$2.700,
,alfajor day by day negro con frutos del bosque,$1.800,
,alfajor day by day choco negro,$2.600,
,alfajor day by day choco blancp,$2.600,
,Alfajores don Felix,$2.000,
,alfajor doña magdalena ,$1.950,
,caramelos ICY,$2.700,
,chocoarroz,$610,
,barrita beauty bar ,$2.600,
,barrita crudda,$2.800,
,barrita iron bar,$3.000,
,Barritas mudra,$1.050,
,barrita laddubar protein ,$2.900,
,barrita laddubar,$1.600,
,barrita laddubar gold,$2.000,
,barrita lowcarb ,$3.900,
,barrita pistacho Be Yoy,$3.500,
,barrita gentech veggie,$3.900,
,"barrita merlin bars natural, de coco y de manzana",$2.000,
,barrita merlin bars protein,$3.000,
,merlin pochoclos ,$3.200,
,barrita vitalgy,$1.500,
,barrita vitalgy proteina,$1.800,
,barrita outgrow,$3.500,
,Bocaditos wow,$1.200,
,barrita zanna's,$1.700,
,barrita zafran arandano - doble chocolate - mani y miel,$2.000,
,barrita zafran manzana - caju y zapallo,$1.600,
,benot barrita chocolate 70%,$1.800,
,benot chocolate con frutos rojos y crocante,$1.600,
,benot bombon relleno de frutos rojos,$1.200,
,benot bombon relleno de coco,$1.200,
,Bolitas crocantes Julicroc de colores,$1.060,
,Bombon de fruta gancel,$350,
,bombones de fruta cerro azul,$400,
,bombones de fruta abuela mecha,$500,
,,$800,
,,$500,
,bombones de fruta gancel,$300,
,Bolitas de chocolate julicroc,$180,
,cormillot mix traful,$1.000,
,cormillot mix energía ,$1.300,
,cormillot m8x power,$1.500,
,dantelli cookies naranja,$1.900,
,del turista chocolates todos,$9.900,
,dr cacao chocolate 70% almendras y coco,$10.900,
,dr cacao chocolate 70% sin azúcar ,$10.900,
,dr cacao chocolate 80%,$12.500,
,dr cacao chocolate 100%,$13.900,
,el quebradeño,$1.200,
,franks alfajor chocolate,$2.300,
,franks alfajor limon,$1.900,
,frabks alfajor frutilla,$1.900,
,galletita dantelli de limon,$1.100,
,mani tostado julicroc,$870,
,Palitos de maiz de queso - Julicroc x 65 grs,$1.300,
,batatas fritas julicroc 90grs,$2.300,
,Papas fritas cibullete/ chedar Julicroc x 70grs,$2.300,
,papas fritas asado julicroc,$1.620,
,Papas fritas Julicroc 70 grs,$2.000,
,pita chips ,$2.200,
,pochoclos organicos con sal marina,$1.150,
,pochoclos organicos dulces,$1.700,
,pochoclos organicos sweet & salty,$1.700,
,pochoclos organicos,$1.700,
,Tutucas julicroc,$1.800,
,Turrones Billiken ,$500,
"17 - GALLETITAS, CEREALES Y PAN SIN TACC",,$ por unidad,
,Anillitos de vainilla - Aglú x 500 grs,$4.750,
,ancestral bocaditos ,$2.000,
,,,
,angiola budin,$4.400,
,angiola crackers ,$3.300,
,angiola galletitas ,$2.800,
,angiola bañadas en choco,$4.700,
,angiola galletitas sin azucar,$2.800,
,angiola alfajor,$1.600,
,arrocitas tostadas choco con arándanos y choco naranja,$2.200,
,arrocitas sin sal,$1.900,
,arrocitas galletas arroz ,$1.900,
,arrocitas galletas arroz macrobioticas,$1.900,
,"arrocitas mini  caramel, queso, hierbas, chocolate, yogurt",$1.900,
,bizcochipá,$2.200,
,celibrand alfajor de maicena - pepas,$6.200,
,celibrand brownie - corazones de chocolate,$6.800,
,celienergy baño choco ,$4.700,
,celienergy nuez y chocolate,$2.500,
,crakines,$3.000,
,ergy mani y cacao,$1.900,
,nergy bañadas,$3.400,
, quinoa pop,$3.700,
, avenas,$3.000,
,dantelli cookies,$2.000,
,dantelli budin,$4.900,
,diabest,$3.000,
,delicel chipstoast,$1.300,
,deluxe alfajor de arroz,$1.300,
,deluxe galletas de arroz recubiertas,$3.500,
,deluxe galleta de arroz salada,$1.300,
,detuxe snack de maiz jamon serrano,$2.000,
,dimax pepas,$3.700,
,dimax galletas de vainilla,$3.000,
,dimax choco y miel,$3.000,
,dimax biscuits,$3.500,
,dimax biscochitos semillas,$3.000,
,dimax fajitas,$5.000,
,dimax biscochitos queso,$3.500,
,dimax palitos,$3.000,
,dimax pan rallado,$6.000,
,franks bizcochito semillas y queso,$2.800,
,franks galletitas,$3.400,
,halina ,$3.100,
,kapac galletitas ,$2.900,
,lennys pita chips ,$2.900,
,lovvit alm y garbanzos ,$3.950,
,lovvit coco- choco y naranja- limon- nuez,$3.600,
,Molino ala  crackers de arroz,$1.700,
,Molino ala tostada de arroz clasica,$2.000,
,Molino ala tostada de arroz integral ,$2.200,
,Molino ala tostada de arroz integral sin sal,$2.200,
,Molino ala tostadita de arroz,$1.700,
,naquet pritas y hojaldritas,$3.300,
,Natuzen - Bastoncitos de coco x 200grs,$2.800,
,Natuzen - Bizcochitos x 200 grs,,
,Natuzen - Cuadradas de coco x 110 grs,$2.400,
,Natuzen - Cuadradas de chocolate x 110 grs,$2.400,
,Natuzen - Lengüitas de limon,$3.200,
,Natuzen - Cookies,,
,Natuzen - Pepas x 200 grs,,
,Natuzen - Polvorones de naranja x 130 grs,,
,Natuzen - Polvorones de Vainilla x 130 grs,,
,Natuzen - Polvorones nevaditas,,
,Natuzen - Tapas de alfajor x 200 grs,,
,Natuzen - Rueditas de vainilla,$4.100,
,nina galletitas ,$3.700,
,nuestros sabores tostadas de arroz,$3.200,
,macrobioticas galletas de arroz todas ,$1.350,
,prat marineras ,$2.300,
,prat marinera bañada ,$3.900,
,prat galletitas choco rellenas,$1.700,
,prat galletitas aventura de choco,$2.300,
,Santa maria Obleas (limon - Frutilla),$2.800,
,santa maría oblea individual ,$1.600,
,Santa Maria x 200 grs TODAS,$3.600,
,Santa Maria - vainillas,$6.900,
,schar maria,$7.900,
,schar snack bañado en choco,$7.500,
,maria palitos de queso,$5.800,
,schar choco chips,$12.000,
,schar comflakes,$8.300,
,schar crackers,$13.500,
,schar galletitas maria,$9.900,
,schar grissini,$13.500,
,schar bolo chocolate ,$9.900,
,schar bolo de naranja,$9.900,
,Schar - pan blanco x 200 grs,$6.900,
,Schar - pan rustico multigrano,$7.200,
,schar pan hamburguesa,$6.500,
,schar pan frances,$6.600,
,schar pan de quinoa,$8.300,
,schar pan de molde,$4.300,
,schar pevet,$8.500,
,schar salinis,$5.400,
,schar salti,$9.500,
,schar mini sorrisi,$7.500,
,schar tostadas ,$8.900,
,schar wafer alla vaniglia,$7.500,
,schar papas fritas,$11.500,
,shiva semillas,$3.600,
,shiva pimenton,$3.600,
,shiva quinoa,$4.300,
,shiva sarraceno,$4.300,
,Smams - agridulces,$2.300,
,smams - bizcocho salado,$2.300,
,Smams - Budines x 200 grs,$5.600,
,Smams - Biscuits,$3.500,
,Smams - chips de chocolate,$3.900,
,Smams - chips de chocolate sin azucar,$3.000,
,Smams - Chocolate,$2.200,
,Smams - rellenas de vainilla x 105 grs,$1.900,
,Smams - Rellenas de frutilla x 105 grs,,
,smams- rosquitas,$2.600,
,Smams - pepas x 150 grs ,$2.900,
,smams pan de molde,$4.300,
,Smams - Crakers (s sal - C sal - C/),$2.900,
,Smams - Polvorones vainilla - coco - limon sin azucar,$1.800,
,Smams - Polvorones vainilla - coco - limon ,$1.800,
,viavita chalitas,$2.900,
18 - GOLOSINAS SALUDABLES,,$ por unidad,
,Alfajores Epuyen,$2.500,
,alfajores DOU,$2.400,
,alfajor dubai pasticcino ,$3.900,
,arbanit cubanitos,$1.200,
,arbanit alfajor,$1.800,
,alfajor amada,$1.700,
,alfajor cachafaz caja x6,$11.500,
,alfajor cachafaz caja x12,$22.900,
,alfajor cachafaz 72% cacao con almendras ,$3.400,
,alfajor cachafaz 72% cacao con almendras x 8 unidades ,$26.900,
,alfajor cachafaz negro,$2.000,
,alfajor cachafaz blanco ,$2.000,
,alfajor cachafaz caja x12 ,$22.900,
,alfajor cachafaz caja x6,$11.500,
,alfajor cachafaz mousse,$1.900,
,alfajor cachafaz maicena,$1.800,
,cachafaz conito dulce de leche,$2.000,
,cachafaz conito,$1.850,
,epuyen brownie,$2.000,
,alfajor ceral,$1.600,
,alfajor ceral con semillas,$1.300,
,alfajor goulis,$2.800,
,alfajor mueca con sal,$1.700,
,alfajor paticcino ,$3.800,
,arba cubanito classic,$800,
,arba cubanito veggie,$900,
,Barritas - Alma Fit ,$830,
,barritas atma,$3.200,
,barrita brava,$1.800,
,barrita brava proteica,$2.500,
,barrita brava fungi,$2.900,
,barrita donys,$1.000,
,barritas growbar premium cookie y cream - mani,$2.500,
,barrita growbar proteica frutilla -chocolate- banana - coco,$2.500,
,barrita pont,$2.900,
,barrita pont 40gr,$2.400,
,Barritas Wiki ,$1.700,
,Barritas integra (puro cacao - cajú y arandanos - girasol y arandanos - y nuez),$2.000,
,barritas integra proteicas,$3.000,
,Barritas integra (arandanos y choco y choco y mani),$1.800,
,barritas integra proteina (grises),$3.000,
,Barritas muecas (  y DDL - Pasas y Arandanos - Pasas y manzana - Cacao y avellana - pasas y ndras),$1.800,
,barrita mueca proteina,$2.200,
,bartita merlin foods coco,$1.650,
,barrita proteica merlin foods,$2.500,
,Barrita wake up,$900,
,Barritas Cereal mix,$900,
,Barritas Cereal Fort,$900,
,barrita ultratecha protein bar ,$3.500,
,barrita ultratech dubai y cyclist y runners,$400,
,bocadito marroc,$1.100,
,Bombones de higo con nuez,$600,
,Bombones de higo con almendras,$600,
,"ENA - Barritas proteinicas (  split, frutillas a la crema,brownie de chocolate, lemon pie)",$2.500,
,Barritas proteicas Kibar,$2.500,
,Barritas Orann,1600 x 100 grs ,
,barritas orann crunch y soft,4900,
,barritas orann surtidas,1000,
,Barritas Laddubar (Arandanos- Brownie - coco - chocolate - frutos rojos),$1.500,
,barrita laddubar gold,$1.750,
,laddubar proteina,$2.900,
,Bocadito integra,$1.600,
,Caramelos de Propóleo ,250 c/u,
,Caramelos de jengibre,150 c/u,
,Caramelos de Propóleo y mentol - 5 u.,,
,caramelos Silvestre,$300,
,caramelo miel,$300,
,caramelos en frascos,$17.500,
,Chocolatinas ,$450,
,chocolatinas DIMER,$900,
,Chococrock,$500,
,conito cachafaz ,$2.000,
,conito cachafaz x6,$9.900,
,drimer barra de chocolate dolae,$5.300,
,Higos con nuez,$280,
,iron bar barritas,$3.000,
,lindt excellence chocolate 70% cocoa,$13.800,
,lindt lindor milk bombones,$29.000,
,lindt excellence tableta orangev,$11.500,
,lindt swiss classic tableta con avellanas,$10.900,
,mantecol clasico 41 g,$1.400,
,marroc cachafaz,$1.200,
,marroc cachafaz caja x12,$10.900,
,marroc cachafaz caja x6,$5.500,
,marroc cachafaz x6,$5.500,
,marroc cachafaz x12,$10.900,
,nocola avellanas bañadas,$4.400,
,nocola avellanas bañadas sin azucar,$5.300,
,paquetes botones mani konffit,$2.950,
,paquete confites konffit,$1.800,
,paquete botones de ddl konffit,$3.200,
,pochoclos en paquete,$1.000,
,pochoclos organicos,$1.600,
,pochoclo organizo azucar,$2.100,
,tableta chocolate mueca con sal,$4.900,
,Turron,$350,
,Torroncino,$1.800,
,marroc cachafaz,$1.000,
,Menthoplus,$550,
,Membrilliros Sin tacc,$900,
,membrillo rubio x454gr,$3.500,
19 - HERBORISTERIA,,$ por 50 grs ,
,Alcachofa,$1.000,
,ajenjo,$900,
,Amargon - Diente de león,$1.400,
,Ambay,$1.300,
,Anacahuita,$550,
,Anís estrillado,$6.900,
,Arenaria o meona,$830,
,Boldo en hojas,$2.500,
,Burro en hojas,$1.900,
,Cardo mariano,$7.900,
,Congrosa,$500,
,Cascara sagrada,$2.000,
,Castañas de la india,$2.900,
,Carqueja,$1.000,
,Cedrón,$2.200,
,Centella asiatica ,$1.520,
,Cuassia,$1.500,
,Cola de caballo,$1.200,
,Diabet yuyos,Sin Stockl,
,Diente de leon,$750,
,Digest yuyos,480,
,Equinacea,2000,
,Espina colorada,400,
,Eucalipto mentolado,$800,
,Fucus,$490,
,Gabriola,$730,
,Gingko biloba,$2.400,
,gordolobo,$4.500,
,Hamammelis,$6.000,
,Hierba buena,$1.000,
,Hibiscus,$4.000,
,Hipericon,$9.500,
,Jarilla,$170,
,lavanda,$2.300,
,llanten,$1.800,
,Malva,$1.400,
,Manzanilla en flores (digestiva),$3.600,
,Marcela flores,$1.170,
,Matcha,$4500 x 25 grs,$9000 x 50 grs
,Melissa o Toronjil,$1.300,
,Menta,$2.800,
,Mil hombres,$650,
,Moringa,$3.000,
,Muña Muña,$1.600,
,Ortiga,$800,
,Pasionaria,$1.200,
,Palo azul,$850,
,Palo Santo,$550,
,Peperina,$2.420,
,petalos de rosa,$3.800,
,Pezuña de vaca,$1.400,
,Poleo,$1.700,
,Rompe piedras,$800,
,Rosa mosqueta,$730,
,ruda,$2.600,
,salvia blanca,$700,
,Sauce ,$600,
,Sauco,$600,
,Sen Hojas,$1.300,
,Sen Foliculo,$260,
,Stevia en hojas,$2.900,
,Té Blanco ,$10.900,
,Té negro,$500,
,Té rojo,$350,
,Té verde,$800,
,Tilo,$5.900,
,Uva ursi,$3.400,
,Uña de gato,$650,
,Valeriana,$4.600,
,Yerba de pollo,$1.200,
,Yuyito matero,$1.400,
,Zarzaparrilla,$220,
20 - INFUSIONES,,$ por unidad,
,Infusion Aromatica hechizo de amor,$900,
,infusión gin tonic,$11.900,
,de la selva manzanilla cedron ,$2.200,
,adelgafruta,$5.600,
,de la selva manzanilla ,$1.600,
,de la selva mezcla de hierbas ,$2.000,
,de la selva relajar,$2.200,
,café la virginia tostado,$7.000,
,la virginia té negro intenso ,$1.200,
,café saquitos,$5.900,
,la virginia te común ,$1.200,
,la virginia te chai,$2.100,
,la virginia te limon ,$2.200,
,la virginia manzanilla ,$1.800,
,la virginia te verde,$1.800,
,la virginia mezcla hierbas ,$2.500,
,la virginia fluir,$5.900,
,la virginia azafran,$2.000,
,la virginia coco,$2.000,
,la virginia esencia vainilla ,,
,delhi tea blend,$5.500,
,Delhi tea - Sweet flower lata,$11.700,
,Delhi tea TIERRA lata.,,
,Delhi tea sweet flower doypack,$7.150,
,Delhi tea tierra - aire- agua - fuego doypack,$8.450,
,Delhi tea frasco indian chai,$6.650,
,Delhi tea frasco chocolate,$6.650,
,Patagonia doypack hebras varios,$7.600,
,Patagonia lata hebras 80 grs varios,$14.900,
,mix botanico para gin tonic,$6.100,
,Te adelgazante- Saint Gottard x 20 saquitos,$300,
,Te moringa - Saint Gottard x 20 saquitos,$290,
,té cachamai hierbas digestivas amarillo,$1.700,
,té cachamai hierbas digestivas rosa,$1.700,
,té cachamai boldo,$2.200,
,té cachamai manzanilla ,$1.700,
,té cachamai tilo,$3.000,
,té cachamai té verde,$1.700,
,Té Heredia Adisol adelgazante x 25 saquitos,$1.830,
,Te Heredia Arandano x 25 saquitos,$810,
,Té Heredia cedron x 25 saquitos,$165,
,Te heredia curcuma y jengibre,$5.600,
,te heredia earl grey,$4.500,
,Te Heredia Femenino x 25 saquitos,$590,
,Te Heredia Harmony x 25 saquitos,$5.700,
,Te Heredia Hibiscus- enebro- te verde,$4.500,
,Té Heredia Herby x 25 saquitos,$165,
,Té Heredia Jengibre x 25 saquitos,$4.000,
,Te heredia limon y naranja,$950,
,Té Heredia manzanilla x 25 saquitos,$4.000,
,Té Heredia meditacion x 25 saquitos,$5.600,
,Té Heredia noche x 25 saquitos,$6.000,
,te heredia passion chai,$4.000,
,Te Heredia rooibois y jengibre,$6.500,
,Té Heredia Rojo x 25 saquitos,$290,
,Té Heredia Sedán x 25 saquitos,$4.500,
,Té Heredia Surtido Bienestar x 25 saquitos,$5.600,
,Té Heredia Surtido Clasico x 25 saquitos,$5.700,
,Té Heredia Surtido magico x 25 saquitos,$1.830,
,Té Heredia Surtido Monohierbas x 25 saquitos,$5.600,
,Te Heredia te verde con limon y naranja,$5.600,
,Té Heredia Verde x 25 saquitos,$4.000,
,Té Heredia Wang Lee oriental x 25 saquitos,$1.830,
,té hierbas silvestres TODOS,$2.500,
,Te oasis cedron,$860,
,te oasis mate cocido,$4.200,
,Te oasis pasionaria,$980,
,te inti zen calma andina,$5.208,
,te inti zen chaman chai,$4.900,
,te inti zeb golden chai,$5.300,
,te inti zen don juan,$5.200,
,te inti zen herbal mix,$5.700,
,te inti zen ilumine,$4.900,
,te inti zen inca rose,$4.900,
,te inti zen selección blend,$4.900,
,te inti zen matcha,$4.900,
,te inti zen silencio andino,$4.900,
,te inti zen patagonia bee,$5.200,
,te inti zen sweet chai,$4.900,
,te inti zen patagonia roobois,$5.700,
,te inti zen tres mentas,$5.200,
,te inti zen amazonia mango,$5.200,
,te inti zen blanco lychee,$5.200,
,te inti zen dulce manzanilla,$5.200,
,te inti zen inti yoga,$5.200,
,te inti zen vainilla zen,$5.900,
,te inti zen verde chai,$4.900,
,Te patagonia miel,$2.600,
,te patagonia arandano,$4.350,
,"Te patagonia boldo, menta y poleo",$860,
,Te patagonia mix seleccion especial,$5.700,
,"Te patagonia tilo, melisa, te vede y naranja",$860,
,Te patagonia clasicos y frutales,$5.700,
,te saint gottard antiestres,$3.300,
,Te patagonia arandano rojo ,$5.500,
,Te patagonia Pu erh,$5.650,
,Te patagonia vainilla,$4.400,
,Te patagonia rosa mosqueta y manzanilla,,
,te patagonia rosa petalos,$4.350,
,te patagonia chocolate y menta,$4.350,
,te patagonia limon,$4.350,
,te patagonia naranja,$2.600,
,te oatagonia jazmin y te verde,$4.350,
,te patagonia mix clasicos y frutales,$5.700,
,te patagonia selección especial ,$5.700,
,té PFT arandano azul con naranja,$4.400,
,té PFT rojo con Vainilla,$4.400,
,té PFT frio arandano,$4.350,
,té PFT frio limonada con jengibre ,$4.350,
,té PFT naranja ,$2.600,
,té PFT miel,$2.600,
,té PFT limon ,$4.400,
,té PFT jazmin,$4.350,
,Té PFT vainilla,$3.200,
,té PFT te negros  con chocolate y ment,$4.350,
,té PFT rosa mosqueta y manzanilla,$2.600,
,té PFT pétalos de rosa,$4.350,
,te  saint gottard antiestres,$3.300,
,Té Saint Gottard Boldo ,$3.100,
,Té Saint Gottard buena linea,$4.900,
,Té Saint Gottard frutos rojos,$5.450,
,"te saint gottard chai, rosa mosqueta y canela$6.900",$6.900,
,Té Saint Gottard Cedron,$2.220,
,te saint gottard chai,$5.450,
,Té Saint Gottard diabetes,$4.900,
,te saint gottard detox,$4.900,
,Té Saint Gottard diuretico,$4.200,
,te saint gottard dulces sueños,$3.350,
,te  saint gottard invernal,$3.900,
,"Té Saint Gottard lima, jengibre, limon y menta",$5.500,
,Té Saint Gottard limonada rosa,$5.500,
,Té Saint Gottard Manzanilla,$3.000,
,Té Saint gottard Presión ,$4.900,
,Té Saint Gottard prostata ,$3.900,
,te  saint gottard rosa mosqueta ,$5.450,
,Té Saint Gottard sedante,$4.900,
,te saint gottard- tilo,$3.400,
,Te Verde - Saint Gottard ,$2.300,
,te saint gottard variedad frutal,$6.100,
,Té Saint Gottard te negro ,$2.500,
,Té Saint Gottard yoga sen,$3.900,
,Te verde/negro organic,$3.900,
,Te negro organico chai,$3.500,
,yerba canarias,$8.900,
,yerba canarias serena 500gr,$8.900,
,yerba canaria serena 1kg,$15.900,
,yerba canarias te verde y jengibre ,$8.900,
,yerba canarias edición especial ,$8.900,
,yerba canarias 1kg,$13.900,
,yerba de la selva suelta,$4.000,
,yerba de la selva 1/2kg,$4.100,
,yerba de la selva con hierbas,$4.800,
,yerba de la selva barbacoa 1/2kg,$4.550,
,yerba de la selva barbacoa de 1kg,$8.700,
,yerba la buena ,$2.000,
,yerba la merced,$4.900,
,yerba mate agroecologica magia algarroba,$6.900,
,Yerba mezcla matinal,$1.500,
,yerba frontera TODAS,$6.000,
,yerba silvestre suave,$8.900,
,yerba silvestre organica,$8.900,
,yerba silvestre n4  modela,$5.500,
,yerba silvestre n1 sueva,$5.500,
,yerba silvestre n2 memoriun,$5.500,
,yerba silvestre n5 bienestar,$5.900,
,Yerba Boldo - Verde flor x 500 grs,$2.500,
,Yerba Cedron - Verde flor x 500 grs,,
,Yerba Hierbas serranas - Verde flor x 500 grs,,
,Yerba Hierbas serranas - Verde flor x 250 gs,,
,Yerba menta - Verde flor x 500 grs,,
,Yerba naranja - Verde flor x 500 grs,,
,Yerba Peperina - Verde flor x 500 grs,,
,Yerba Kalena (Celeste) x 500 grs,$6.600,
,Yerba Kalena (roja) x 500 grs,$5.900,
,yerba cachamate todas,$3.200,
,Yerba roapipó,$5.200,
,Yerba Organica suelta kalena azul x kg,$10.900,
,yerba organica con moringa ,$8.350,
,yerba dicomere sin tacc organica,$7.600,
,yerba organica oasis,$5.900,
,yerba mate&co molienda tradicional ,$9.500,
,yerba mate&co molienda especial,$11.500,
21 - LEGUMBRES,,$ por kilo ,
,Arroz integral,2500 xKG   1250x500gr,
,Arroz Carnaroli,4300xKG    ,
,arroz koshi,$4.300,
,Arroz Yamaní,$4.000,
,Arroz Basmati,7500 xKG,
,arroz yamani molinos ala,$3.000,
,arroz carnaroli molinos ala,$3.000,
,Arvejas enteras,$2.200,
,Arvejas partidas,$2.400,
,Cebada perlada,$1.900,
,Garbanzo,$3.600,
,Germen de trigo,$3.200,
,Lentejas,$4.700,
,lentejon,$5.500,
,Lentejas turcas (rojas),$2500 x 250 grs,$ 9800 x kg
,Maiz blanco Partido,$3.500,
,Maiz Colorado,$190,
,Maíz Pisingallo,$1500x 500 grs,$3.000
,Porotos Adzuqui,$2.900,
,Porotos alubia,$5.500,
,Porotos Bolitas,$330,
,Porotos colorados,$4.300,
,Porotos de soja,$3.200,
,Porotos Lupines,$5.200,
,lupines cristo de los cerros,$3.700,
,Porotos Mung,$2.300,
,porotos manteca,$9.900,
,Porotos negros,$3.800,
,Porotos Pallares,$9.900,
,trigo candeal ,$4.000,
,SIN TACC garbanzo paquete 400gr,$2.000,
,SIN TACC arvejas enteras paquete x400gr,$2.000,
,SIN TACC lentejas paquete x400gr,$2.800,
,SIN TACC porotos negros paquete x400gr,$2.000,
22 - MERMELADAS Y DULCES,,x 1/2 kilo ,$ por kilo 
,Dulce de batata,$380,$3.750
,Dulce de membrillo,$650,$6.500
,,$ por unidad,
,arrope uva,3100,
, bee pure,7150,
,Dulce de batata s/ azucar Orieta x 400 grs,4900,
,dulce de leche cachafaz,7508,
, magdalena de coco (vegano),$8.300,
,"Dukce de leche d, madalena con stevia",$8.900,
,dulce de leche doña magdalena con splenda,$6.900,
,dulce de leche doña magdalena protein,$9.800,
,dulce de leche sin azucar con cacao,$7.900,
,dulce de leche doña Magdalena de coco sin azucar,$8.900,
,Dulce de leche magdalena sin azucar y sin fructuosa,$8.100,
,dulce de leche 0% lactosa,$6.500,
,dulce de leche estilo campo ,$5.100,
,dulce de leche savona,$10.300,
